"","Group.1","Longitude","Latitude","Distance.ft.","Swth.Wdth.ft.","Yld.Vol.Dry..bu.ac.","Yld.Mass.Wet..lb.ac.","Moisture...","Hding.Veh.deg.","Field","Dataset","Product","Swaths"
"334","9/27/2014 11:29:20 PM",-97.5913947666667,44.0990039983333,2.844,5.733,38.6,2316.4,0,90.15,"Stevens East","Stevens East-Soybeans","1500RR",6
"335","9/27/2014 11:29:21 PM",-97.591385565,44.099004325,2.418,5.733,39.44,2367.1,0,89.58,"Stevens East","Stevens East-Soybeans","1500RR",6
"336","9/27/2014 11:29:22 PM",-97.5913787066667,44.0990045066667,1.794,5.733,42,2520.4,0,89.3,"Stevens East","Stevens East-Soybeans","1500RR",6
"337","9/27/2014 11:29:23 PM",-97.591373285,44.099004625,1.433,5.733,64.26,3856.1,0,89.16,"Stevens East","Stevens East-Soybeans","1500RR",6
"338","9/27/2014 11:29:24 PM",-97.5913671616667,44.0990045933333,1.598,5.733,86.49,5190.1,0,89.43,"Stevens East","Stevens East-Soybeans","1500RR",6
"339","9/27/2014 11:29:25 PM",-97.5913590466667,44.099004545,2.122,5.733,52.17,3130.5,0,89.59,"Stevens East","Stevens East-Soybeans","1500RR",6
"340","9/27/2014 11:29:26 PM",-97.591349815,44.099004555,2.418,5.733,39.25,2355.5,0,89.68,"Stevens East","Stevens East-Soybeans","1500RR",6
"341","9/27/2014 11:29:27 PM",-97.59134012,44.099005185,2.549,5.733,26.28,1577.1,0,88.47,"Stevens East","Stevens East-Soybeans","1500RR",6
"342","9/27/2014 11:29:28 PM",-97.591330465,44.0990055483333,2.549,5.733,21.35,1281.4,0,87.94,"Stevens East","Stevens East-Soybeans","1500RR",6
"343","9/27/2014 11:29:29 PM",-97.59132178,44.099005375,2.286,5.733,26.04,1562.8,0,88.65,"Stevens East","Stevens East-Soybeans","1500RR",6
"344","9/27/2014 11:29:30 PM",-97.591314895,44.099005005,1.827,5.733,28.01,1680.7,0,89.53,"Stevens East","Stevens East-Soybeans","1500RR",6
"345","9/27/2014 11:29:31 PM",-97.5913115216667,44.0990047983333,0.876,5.733,62.68,3761.6,0,90.03,"Stevens East","Stevens East-Soybeans","1500RR",6
"346","9/27/2014 11:29:32 PM",-97.59131229,44.0990048233333,0.22,5.733,65.68,3941.5,0,90.08,"Stevens East","Stevens East-Soybeans","1500RR",6
"347","9/27/2014 11:29:33 PM",-97.59131245,44.0990047816667,0.088,5.733,36.87,2212.3,0,90.08,"Stevens East","Stevens East-Soybeans","1500RR",6
"348","9/27/2014 11:29:34 PM",-97.59131265,44.0990048516667,0.121,5.733,19.2,1152.2,0,90.08,"Stevens East","Stevens East-Soybeans","1500RR",6
"349","9/27/2014 11:29:35 PM",-97.591312625,44.0990048533333,0.088,5.733,152.73,9165.2,0,90.08,"Stevens East","Stevens East-Soybeans","1500RR",6
"350","9/27/2014 11:29:36 PM",-97.59131268,44.0990048433333,0.121,5.733,0,0,0,90.08,"Stevens East","Stevens East-Soybeans","1500RR",6
"351","9/27/2014 11:29:37 PM",-97.59131276,44.0990048283333,0.088,5.733,0,0,0,90.08,"Stevens East","Stevens East-Soybeans","1500RR",6
"352","9/27/2014 11:30:04 PM",-97.591446124,44.09892907,4.846,5.733,0,0,0,239.52,"Stevens East","Stevens East-Soybeans","1500RR",5
"353","9/27/2014 11:30:05 PM",-97.591464728,44.09892587,4.682,5.733,0,0,0,246.38,"Stevens East","Stevens East-Soybeans","1500RR",5
"354","9/27/2014 11:30:06 PM",-97.5914840533333,44.0989292383333,4.222,5.733,0,0,0,247.92,"Stevens East","Stevens East-Soybeans","1500RR",6
"355","9/27/2014 11:30:07 PM",-97.5914991916667,44.0989253583333,4.222,5.733,30.08,1805.1,0,248.93,"Stevens East","Stevens East-Soybeans","1500RR",6
"356","9/27/2014 11:30:08 PM",-97.5915173583333,44.0989219816667,4.944,5.733,25.69,1541.5,0,251.69,"Stevens East","Stevens East-Soybeans","1500RR",6
"357","9/27/2014 11:30:09 PM",-97.5915373666667,44.0989186583333,5.403,5.733,42.88,2573,0,254.15,"Stevens East","Stevens East-Soybeans","1500RR",6
"358","9/27/2014 11:30:10 PM",-97.59155793,44.0989158466667,5.502,5.733,58.85,3531.7,0,256.51,"Stevens East","Stevens East-Soybeans","1500RR",6
"359","9/27/2014 11:30:11 PM",-97.591578235,44.0989140833333,5.37,5.733,60.29,3618,0,259.5,"Stevens East","Stevens East-Soybeans","1500RR",6
"360","9/27/2014 11:30:12 PM",-97.5915984633333,44.098913565,5.305,5.733,63.75,3825.9,0,263.05,"Stevens East","Stevens East-Soybeans","1500RR",6
"361","9/27/2014 11:30:13 PM",-97.591618375,44.098913675,5.239,5.733,64.55,3873.8,0,266.33,"Stevens East","Stevens East-Soybeans","1500RR",6
"362","9/27/2014 11:30:14 PM",-97.591638165,44.098914135,5.206,5.733,61.65,3699.8,0,268.46,"Stevens East","Stevens East-Soybeans","1500RR",6
"363","9/27/2014 11:30:15 PM",-97.5916581116667,44.0989144633333,5.239,5.733,61.27,3676.6,0,269.93,"Stevens East","Stevens East-Soybeans","1500RR",6
"364","9/27/2014 11:30:16 PM",-97.5916781983333,44.098914535,5.272,5.733,66.44,3987.3,0,270.1,"Stevens East","Stevens East-Soybeans","1500RR",6
"365","9/27/2014 11:30:17 PM",-97.5916983583333,44.09891478,5.305,5.733,66.03,3962.7,0,270.31,"Stevens East","Stevens East-Soybeans","1500RR",6
"366","9/27/2014 11:30:18 PM",-97.591718725,44.098914865,5.338,5.733,60.66,3640.2,0,270.25,"Stevens East","Stevens East-Soybeans","1500RR",6
"367","9/27/2014 11:30:19 PM",-97.5917393833333,44.0989149566667,5.436,5.733,64.61,3877.3,0,270.32,"Stevens East","Stevens East-Soybeans","1500RR",6
"368","9/27/2014 11:30:20 PM",-97.59175983,44.0989146983333,5.37,5.733,55.53,3332.1,0,269.98,"Stevens East","Stevens East-Soybeans","1500RR",6
"369","9/27/2014 11:30:21 PM",-97.5917804283333,44.0989152,5.403,5.733,65.95,3957.7,0,270.66,"Stevens East","Stevens East-Soybeans","1500RR",6
"370","9/27/2014 11:30:22 PM",-97.59180061,44.098915085,5.305,5.733,54.55,3273.3,0,270.22,"Stevens East","Stevens East-Soybeans","1500RR",6
"371","9/27/2014 11:30:23 PM",-97.59182065,44.0989150983333,5.272,5.733,60.53,3632.6,0,270.08,"Stevens East","Stevens East-Soybeans","1500RR",6
"372","9/27/2014 11:30:24 PM",-97.5918410066667,44.0989153866667,5.338,5.733,55.87,3352.5,0,270.45,"Stevens East","Stevens East-Soybeans","1500RR",6
"373","9/27/2014 11:30:25 PM",-97.59186123,44.0989157166667,5.305,5.733,56.83,3410.1,0,270.9,"Stevens East","Stevens East-Soybeans","1500RR",6
"374","9/27/2014 11:30:26 PM",-97.5918816216667,44.0989159033333,5.37,5.733,58.12,3488,0,270.98,"Stevens East","Stevens East-Soybeans","1500RR",6
"375","9/27/2014 11:30:27 PM",-97.591901915,44.0989161483333,5.338,5.733,54.56,3274.1,0,271.25,"Stevens East","Stevens East-Soybeans","1500RR",6
"376","9/27/2014 11:30:28 PM",-97.5919217583333,44.09891625,5.206,5.733,62.81,3769.5,0,270.93,"Stevens East","Stevens East-Soybeans","1500RR",6
"377","9/27/2014 11:30:29 PM",-97.5919420016667,44.098916345,5.305,5.733,62.88,3773.2,0,270.86,"Stevens East","Stevens East-Soybeans","1500RR",6
"378","9/27/2014 11:30:30 PM",-97.5919620583333,44.098916395,5.272,5.733,67.42,4045.6,0,270.56,"Stevens East","Stevens East-Soybeans","1500RR",6
"379","9/27/2014 11:30:31 PM",-97.591982215,44.0989164666667,5.305,5.733,61.82,3710.1,0,270.5,"Stevens East","Stevens East-Soybeans","1500RR",6
"380","9/27/2014 11:30:32 PM",-97.59200269,44.0989167716667,5.37,5.733,62.71,3763.5,0,270.76,"Stevens East","Stevens East-Soybeans","1500RR",6
"381","9/27/2014 11:30:33 PM",-97.5920234016667,44.0989168783333,5.436,5.733,58.79,3528.1,0,270.65,"Stevens East","Stevens East-Soybeans","1500RR",6
"382","9/27/2014 11:30:34 PM",-97.592044415,44.09891702,5.535,5.733,54.38,3263.6,0,270.63,"Stevens East","Stevens East-Soybeans","1500RR",6
"383","9/27/2014 11:30:35 PM",-97.5920653766667,44.0989171616667,5.502,5.733,55.55,3333.8,0,270.47,"Stevens East","Stevens East-Soybeans","1500RR",6
"384","9/27/2014 11:30:36 PM",-97.5920864183333,44.0989172633333,5.535,5.733,55.98,3359.4,0,270.43,"Stevens East","Stevens East-Soybeans","1500RR",6
"385","9/27/2014 11:30:37 PM",-97.592107305,44.09891752,5.502,5.733,55.47,3328.7,0,270.69,"Stevens East","Stevens East-Soybeans","1500RR",6
"386","9/27/2014 11:30:38 PM",-97.592128195,44.09891795,5.502,5.733,57.5,3450.5,0,271.11,"Stevens East","Stevens East-Soybeans","1500RR",6
"387","9/27/2014 11:30:39 PM",-97.5921490966667,44.09891826,5.502,5.733,60.97,3658.5,0,271.07,"Stevens East","Stevens East-Soybeans","1500RR",6
"388","9/27/2014 11:30:40 PM",-97.5921700366667,44.0989188783333,5.502,5.733,63.76,3826,0,271.68,"Stevens East","Stevens East-Soybeans","1500RR",6
"389","9/27/2014 11:30:41 PM",-97.5921915316667,44.09891973,5.666,5.733,60.35,3621.6,0,272.22,"Stevens East","Stevens East-Soybeans","1500RR",6
"390","9/27/2014 11:30:42 PM",-97.59221289,44.098920025,5.6,5.733,65.54,3933.2,0,271.75,"Stevens East","Stevens East-Soybeans","1500RR",6
"391","9/27/2014 11:30:43 PM",-97.5922341716667,44.0989204516667,5.6,5.733,60.72,3644.1,0,271.5,"Stevens East","Stevens East-Soybeans","1500RR",6
"392","9/27/2014 11:30:44 PM",-97.592255315,44.09892063,5.567,5.733,67.52,4051.7,0,271.05,"Stevens East","Stevens East-Soybeans","1500RR",6
"393","9/27/2014 11:30:45 PM",-97.592276695,44.09892078,5.633,5.733,63.01,3781.4,0,270.58,"Stevens East","Stevens East-Soybeans","1500RR",6
"394","9/27/2014 11:30:46 PM",-97.59229829,44.0989210966667,5.666,5.733,69.79,4188.2,0,270.7,"Stevens East","Stevens East-Soybeans","1500RR",6
"395","9/27/2014 11:30:47 PM",-97.5923199033333,44.09892164,5.699,5.733,59.68,3581.1,0,271.24,"Stevens East","Stevens East-Soybeans","1500RR",6
"396","9/27/2014 11:30:48 PM",-97.59234154,44.0989219,5.699,5.733,68.9,4134.7,0,271.13,"Stevens East","Stevens East-Soybeans","1500RR",6
"397","9/27/2014 11:30:49 PM",-97.59236341,44.09892178,5.731,5.733,60.63,3638.6,0,270.5,"Stevens East","Stevens East-Soybeans","1500RR",6
"398","9/27/2014 11:30:50 PM",-97.592385295,44.098922045,5.764,5.733,59.8,3588.8,0,270.8,"Stevens East","Stevens East-Soybeans","1500RR",6
"399","9/27/2014 11:30:51 PM",-97.5924074983333,44.098922275,5.83,5.733,61.05,3663.3,0,270.98,"Stevens East","Stevens East-Soybeans","1500RR",6
"400","9/27/2014 11:30:52 PM",-97.59243015,44.0989225083333,5.961,5.733,53.77,3226.8,0,270.96,"Stevens East","Stevens East-Soybeans","1500RR",6
"401","9/27/2014 11:30:53 PM",-97.592453395,44.098922625,6.092,5.733,59.18,3551.3,0,270.62,"Stevens East","Stevens East-Soybeans","1500RR",6
"402","9/27/2014 11:30:54 PM",-97.5924767666667,44.098922865,6.125,5.733,54.91,3295.3,0,270.68,"Stevens East","Stevens East-Soybeans","1500RR",6
"403","9/27/2014 11:30:55 PM",-97.592500245,44.0989231733333,6.158,5.733,54.54,3273.2,0,270.83,"Stevens East","Stevens East-Soybeans","1500RR",6
"404","9/27/2014 11:30:56 PM",-97.5925235583333,44.0989233,6.125,5.733,55.29,3318.1,0,270.69,"Stevens East","Stevens East-Soybeans","1500RR",6
"405","9/27/2014 11:30:57 PM",-97.59254674,44.0989238,6.092,5.733,62.39,3743.8,0,271.12,"Stevens East","Stevens East-Soybeans","1500RR",6
"406","9/27/2014 11:30:58 PM",-97.5925700216667,44.0989239066667,6.125,5.733,61.06,3664.5,0,270.86,"Stevens East","Stevens East-Soybeans","1500RR",6
"407","9/27/2014 11:30:59 PM",-97.5925931033333,44.0989242,6.059,5.733,60.96,3658.1,0,271.05,"Stevens East","Stevens East-Soybeans","1500RR",6
"408","9/27/2014 11:31:00 PM",-97.592616575,44.0989246583333,6.158,5.733,58.1,3486.3,0,271.49,"Stevens East","Stevens East-Soybeans","1500RR",6
"409","9/27/2014 11:31:01 PM",-97.592639205,44.0989256233333,5.961,5.733,57.67,3460.9,0,272.37,"Stevens East","Stevens East-Soybeans","1500RR",6
"410","9/27/2014 11:31:02 PM",-97.59266171,44.098926225,5.928,5.733,59.01,3541.3,0,272.31,"Stevens East","Stevens East-Soybeans","1500RR",6
"411","9/27/2014 11:31:03 PM",-97.59268357,44.0989267116667,5.731,5.733,57.95,3477.8,0,272.03,"Stevens East","Stevens East-Soybeans","1500RR",6
"412","9/27/2014 11:31:04 PM",-97.592705345,44.0989270466667,5.731,5.733,57.06,3424.2,0,271.54,"Stevens East","Stevens East-Soybeans","1500RR",6
"413","9/27/2014 11:31:05 PM",-97.5927274333333,44.098926915,5.797,5.733,56.82,3409.6,0,270.78,"Stevens East","Stevens East-Soybeans","1500RR",6
"414","9/27/2014 11:31:06 PM",-97.5927494,44.0989268033333,5.764,5.733,57.38,3443.5,0,270.33,"Stevens East","Stevens East-Soybeans","1500RR",6
"415","9/27/2014 11:31:07 PM",-97.592771895,44.0989268083333,5.895,5.733,58.87,3532.6,0,270.24,"Stevens East","Stevens East-Soybeans","1500RR",6
"416","9/27/2014 11:31:08 PM",-97.592793955,44.098927105,5.797,5.733,58.18,3491.4,0,270.59,"Stevens East","Stevens East-Soybeans","1500RR",6
"417","9/27/2014 11:31:09 PM",-97.5928160566667,44.0989271533333,5.797,5.733,65.88,3953.7,0,270.37,"Stevens East","Stevens East-Soybeans","1500RR",6
"418","9/27/2014 11:31:10 PM",-97.5928380233333,44.0989273783333,5.764,5.733,60.13,3608.2,0,270.48,"Stevens East","Stevens East-Soybeans","1500RR",6
"419","9/27/2014 11:31:11 PM",-97.592860325,44.09892791,5.863,5.733,62.05,3723.8,0,271.25,"Stevens East","Stevens East-Soybeans","1500RR",6
"420","9/27/2014 11:31:12 PM",-97.5928825383333,44.09892815,5.83,5.733,59.77,3586.7,0,271.2,"Stevens East","Stevens East-Soybeans","1500RR",6
"421","9/27/2014 11:31:13 PM",-97.592904985,44.0989284516667,5.895,5.733,67.63,4058.2,0,271.21,"Stevens East","Stevens East-Soybeans","1500RR",6
"422","9/27/2014 11:31:14 PM",-97.592927655,44.0989290083333,5.961,5.733,60.87,3652.9,0,271.5,"Stevens East","Stevens East-Soybeans","1500RR",6
"423","9/27/2014 11:31:15 PM",-97.592950025,44.09892952,5.895,5.733,69.13,4148.2,0,271.47,"Stevens East","Stevens East-Soybeans","1500RR",6
"424","9/27/2014 11:31:16 PM",-97.59297204,44.0989300216667,5.797,5.733,66.53,3992.3,0,271.48,"Stevens East","Stevens East-Soybeans","1500RR",6
"425","9/27/2014 11:31:17 PM",-97.59299398,44.098930495,5.764,5.733,67.39,4044.1,0,271.66,"Stevens East","Stevens East-Soybeans","1500RR",6
"426","9/27/2014 11:31:18 PM",-97.5930155,44.0989309066667,5.666,5.733,68.97,4138.9,0,271.75,"Stevens East","Stevens East-Soybeans","1500RR",6
"427","9/27/2014 11:31:19 PM",-97.5930372166667,44.0989316383333,5.699,5.733,58.78,3527.2,0,272.29,"Stevens East","Stevens East-Soybeans","1500RR",6
"428","9/27/2014 11:31:20 PM",-97.5930585233333,44.0989320533333,5.6,5.733,58.9,3534.4,0,271.89,"Stevens East","Stevens East-Soybeans","1500RR",6
"429","9/27/2014 11:31:21 PM",-97.5930800816667,44.098931625,5.666,5.733,57.72,3463.9,0,270.39,"Stevens East","Stevens East-Soybeans","1500RR",6
"430","9/27/2014 11:31:22 PM",-97.593101775,44.0989317916667,5.699,5.733,55.51,3331.3,0,270.67,"Stevens East","Stevens East-Soybeans","1500RR",6
"431","9/27/2014 11:31:23 PM",-97.59312337,44.09893211,5.666,5.733,58.71,3523,0,271.1,"Stevens East","Stevens East-Soybeans","1500RR",6
"432","9/27/2014 11:31:24 PM",-97.5931446866667,44.0989327916667,5.6,5.733,59.15,3549.4,0,271.86,"Stevens East","Stevens East-Soybeans","1500RR",6
"433","9/27/2014 11:31:25 PM",-97.59316604,44.0989328,5.6,5.733,58.07,3484.5,0,271.12,"Stevens East","Stevens East-Soybeans","1500RR",6
"434","9/27/2014 11:31:26 PM",-97.5931876316667,44.0989325466667,5.666,5.733,55.26,3316.1,0,270.39,"Stevens East","Stevens East-Soybeans","1500RR",6
"435","9/27/2014 11:31:27 PM",-97.593208725,44.09893251,5.535,5.733,54.72,3283.7,0,270.01,"Stevens East","Stevens East-Soybeans","1500RR",6
"436","9/27/2014 11:31:28 PM",-97.59322901,44.098932345,5.338,5.733,63.27,3797.1,0,269.86,"Stevens East","Stevens East-Soybeans","1500RR",6
"437","9/27/2014 11:31:29 PM",-97.5932494083333,44.098932265,5.37,5.733,63.23,3794.7,0,269.9,"Stevens East","Stevens East-Soybeans","1500RR",6
"438","9/27/2014 11:31:30 PM",-97.5932687483333,44.0989323,5.075,5.733,70.67,4241,0,270.11,"Stevens East","Stevens East-Soybeans","1500RR",6
"439","9/27/2014 11:31:31 PM",-97.593287255,44.0989322416667,4.878,5.733,72.38,4343.5,0,270.02,"Stevens East","Stevens East-Soybeans","1500RR",6
"440","9/27/2014 11:31:32 PM",-97.5933057783333,44.0989319916667,4.878,5.733,73.43,4406.4,0,269.8,"Stevens East","Stevens East-Soybeans","1500RR",6
"441","9/27/2014 11:31:33 PM",-97.5933242183333,44.098932075,4.846,5.733,69.03,4142.4,0,269.83,"Stevens East","Stevens East-Soybeans","1500RR",6
"442","9/27/2014 11:31:34 PM",-97.59334289,44.098931945,4.911,5.733,75.02,4502,0,269.69,"Stevens East","Stevens East-Soybeans","1500RR",6
"443","9/27/2014 11:31:35 PM",-97.5933615966667,44.0989316583333,4.911,5.733,68.96,4138.2,0,269.5,"Stevens East","Stevens East-Soybeans","1500RR",6
"444","9/27/2014 11:31:36 PM",-97.5933810033333,44.098931655,5.108,5.733,70.49,4230.2,0,269.71,"Stevens East","Stevens East-Soybeans","1500RR",6
"445","9/27/2014 11:31:37 PM",-97.593401035,44.09893181,5.272,5.733,64.02,3841.8,0,270.18,"Stevens East","Stevens East-Soybeans","1500RR",6
"446","9/27/2014 11:31:38 PM",-97.5934205233333,44.098931535,5.108,5.733,73.91,4435.2,0,269.84,"Stevens East","Stevens East-Soybeans","1500RR",6
"447","9/27/2014 11:31:39 PM",-97.5934397583333,44.098931335,5.042,5.733,62.58,3755.6,0,269.5,"Stevens East","Stevens East-Soybeans","1500RR",6
"448","9/27/2014 11:31:40 PM",-97.59345717,44.098931035,4.583,5.733,70.57,4235.1,0,269.14,"Stevens East","Stevens East-Soybeans","1500RR",6
"449","9/27/2014 11:31:41 PM",-97.5934747916667,44.098931075,4.616,5.733,78.01,4681.6,0,269.54,"Stevens East","Stevens East-Soybeans","1500RR",6
"450","9/27/2014 11:31:42 PM",-97.5934921566667,44.098931275,4.55,5.733,79.1,4746.8,0,269.94,"Stevens East","Stevens East-Soybeans","1500RR",6
"451","9/27/2014 11:31:43 PM",-97.5935095833333,44.0989312383333,4.583,5.733,94.82,5689.9,0,269.97,"Stevens East","Stevens East-Soybeans","1500RR",6
"452","9/27/2014 11:31:44 PM",-97.5935268683333,44.098931285,4.55,5.733,92.26,5536.5,0,269.93,"Stevens East","Stevens East-Soybeans","1500RR",6
"453","9/27/2014 11:31:45 PM",-97.5935453733333,44.0989321916667,4.878,5.733,82.93,4976.5,0,271.43,"Stevens East","Stevens East-Soybeans","1500RR",6
"454","9/27/2014 11:31:46 PM",-97.5935640066667,44.098933565,4.911,5.733,74.14,4449.1,0,273.28,"Stevens East","Stevens East-Soybeans","1500RR",6
"455","9/27/2014 11:31:47 PM",-97.593582045,44.098935135,4.78,5.733,43.29,2597.8,0,274.79,"Stevens East","Stevens East-Soybeans","1500RR",6
"456","9/27/2014 11:31:48 PM",-97.5935995533333,44.0989367133333,4.649,5.733,35.68,2141.4,0,275.76,"Stevens East","Stevens East-Soybeans","1500RR",6
"457","9/27/2014 11:31:49 PM",-97.593617265,44.098937525,4.649,5.733,35.33,2119.9,0,275,"Stevens East","Stevens East-Soybeans","1500RR",6
"458","9/27/2014 11:31:50 PM",-97.593635545,44.098937115,4.813,5.733,20.23,1214.2,0,272.29,"Stevens East","Stevens East-Soybeans","1500RR",6
"459","9/27/2014 11:32:09 PM",-97.59358208,44.098882005,5.699,5.733,42.04,2523,0,179.54,"Stevens East","Stevens East-Soybeans","1500RR",6
"460","9/27/2014 11:32:10 PM",-97.59358151,44.0988660366667,5.83,5.733,48.6,2916.3,0,178.94,"Stevens East","Stevens East-Soybeans","1500RR",6
"461","9/27/2014 11:32:11 PM",-97.59358153,44.0988511716667,5.436,5.733,55.8,3348.3,0,179.32,"Stevens East","Stevens East-Soybeans","1500RR",6
"462","9/27/2014 11:32:12 PM",-97.5935807533333,44.098835885,5.567,5.733,61.5,3690.6,0,178.69,"Stevens East","Stevens East-Soybeans","1500RR",6
"463","9/27/2014 11:32:13 PM",-97.5935802966667,44.0988203316667,5.666,5.733,63.22,3794,0,178.54,"Stevens East","Stevens East-Soybeans","1500RR",6
"464","9/27/2014 11:32:14 PM",-97.59357992,44.098805705,5.338,5.733,77.56,4654.5,0,178.89,"Stevens East","Stevens East-Soybeans","1500RR",6
"465","9/27/2014 11:32:15 PM",-97.593580305,44.0987916783333,5.108,5.733,86.85,5211.9,0,179.79,"Stevens East","Stevens East-Soybeans","1500RR",6
"466","9/27/2014 11:32:16 PM",-97.5935800916667,44.0987778633333,5.042,5.733,91.6,5496.8,0,179.66,"Stevens East","Stevens East-Soybeans","1500RR",6
"467","9/27/2014 11:32:17 PM",-97.5935799783333,44.0987639283333,5.075,5.733,87.96,5278.4,0,179.59,"Stevens East","Stevens East-Soybeans","1500RR",6
"468","9/27/2014 11:32:18 PM",-97.5935798983333,44.0987500566667,5.042,5.733,75.85,4551.7,0,179.63,"Stevens East","Stevens East-Soybeans","1500RR",6
"469","9/27/2014 11:32:19 PM",-97.5935796783333,44.0987360083333,5.108,5.733,74.67,4480.9,0,179.4,"Stevens East","Stevens East-Soybeans","1500RR",6
"470","9/27/2014 11:32:20 PM",-97.5935797516667,44.0987221166667,5.075,5.733,66.13,3968.7,0,179.84,"Stevens East","Stevens East-Soybeans","1500RR",6
"471","9/27/2014 11:32:21 PM",-97.593579285,44.098708295,5.042,5.733,75.9,4554.6,0,179.33,"Stevens East","Stevens East-Soybeans","1500RR",6
"472","9/27/2014 11:32:22 PM",-97.5935791616667,44.0986944783333,5.042,5.733,73.75,4425.5,0,179.45,"Stevens East","Stevens East-Soybeans","1500RR",6
"473","9/27/2014 11:32:23 PM",-97.5935792633333,44.098680745,5.01,5.733,89.85,5391.7,0,179.93,"Stevens East","Stevens East-Soybeans","1500RR",6
"474","9/27/2014 11:32:24 PM",-97.5935795333333,44.0986669833333,5.01,5.733,89.31,5359.6,0,180.21,"Stevens East","Stevens East-Soybeans","1500RR",6
"475","9/27/2014 11:32:25 PM",-97.593578595,44.0986536633333,4.878,5.733,92.51,5551.7,0,179.04,"Stevens East","Stevens East-Soybeans","1500RR",6
"476","9/27/2014 11:32:26 PM",-97.593578185,44.09864049,4.813,5.733,94.82,5690.2,0,178.79,"Stevens East","Stevens East-Soybeans","1500RR",6
"477","9/27/2014 11:32:27 PM",-97.593577825,44.0986270266667,4.911,5.733,87.69,5262.5,0,178.81,"Stevens East","Stevens East-Soybeans","1500RR",6
"478","9/27/2014 11:32:28 PM",-97.5935773966667,44.0986134216667,4.977,5.733,82.94,4977.1,0,178.96,"Stevens East","Stevens East-Soybeans","1500RR",6
"479","9/27/2014 11:32:29 PM",-97.593577185,44.0985994433333,5.108,5.733,75.8,4548.5,0,179.19,"Stevens East","Stevens East-Soybeans","1500RR",6
"480","9/27/2014 11:32:30 PM",-97.593576995,44.0985851233333,5.206,5.733,79.93,4796.6,0,179.36,"Stevens East","Stevens East-Soybeans","1500RR",6
"481","9/27/2014 11:32:31 PM",-97.59357689,44.0985702683333,5.403,5.733,73.62,4417.8,0,179.54,"Stevens East","Stevens East-Soybeans","1500RR",6
"482","9/27/2014 11:32:32 PM",-97.593576965,44.09855512,5.535,5.733,73.27,4397.1,0,179.82,"Stevens East","Stevens East-Soybeans","1500RR",6
"483","9/27/2014 11:32:33 PM",-97.5935765933333,44.098539995,5.502,5.733,73.86,4432.3,0,179.58,"Stevens East","Stevens East-Soybeans","1500RR",6
"484","9/27/2014 11:32:34 PM",-97.5935764066667,44.0985248033333,5.535,5.733,75.09,4506.2,0,179.52,"Stevens East","Stevens East-Soybeans","1500RR",6
"485","9/27/2014 11:32:35 PM",-97.593575885,44.098509685,5.502,5.733,78.15,4689.8,0,179.13,"Stevens East","Stevens East-Soybeans","1500RR",6
"486","9/27/2014 11:32:36 PM",-97.59357577,44.098494505,5.535,5.733,81.46,4888.6,0,179.45,"Stevens East","Stevens East-Soybeans","1500RR",6
"487","9/27/2014 11:32:37 PM",-97.593575455,44.0984791216667,5.6,5.733,80.34,4821.1,0,179.32,"Stevens East","Stevens East-Soybeans","1500RR",6
"488","9/27/2014 11:32:38 PM",-97.5935748333333,44.09846383,5.567,5.733,86.91,5215.4,0,178.79,"Stevens East","Stevens East-Soybeans","1500RR",6
"489","9/27/2014 11:32:39 PM",-97.59357376,44.0984485466667,5.567,5.733,80.97,4859.2,0,178.08,"Stevens East","Stevens East-Soybeans","1500RR",6
"490","9/27/2014 11:32:40 PM",-97.59357292,44.0984330916667,5.633,5.733,78.87,4733.2,0,177.91,"Stevens East","Stevens East-Soybeans","1500RR",6
"491","9/27/2014 11:32:41 PM",-97.59357238,44.09841764,5.633,5.733,76.73,4604.3,0,178.23,"Stevens East","Stevens East-Soybeans","1500RR",6
"492","9/27/2014 11:32:42 PM",-97.59357246,44.0984021483333,5.633,5.733,87.13,5228.7,0,179.25,"Stevens East","Stevens East-Soybeans","1500RR",6
"493","9/27/2014 11:32:43 PM",-97.5935723933333,44.0983865783333,5.666,5.733,73.32,4400.2,0,179.59,"Stevens East","Stevens East-Soybeans","1500RR",6
"494","9/27/2014 11:32:44 PM",-97.593571685,44.098370345,5.928,5.733,77.61,4657.4,0,179.22,"Stevens East","Stevens East-Soybeans","1500RR",6
"495","9/27/2014 11:32:45 PM",-97.5935707966667,44.0983537,6.059,5.733,73.4,4404.5,0,178.58,"Stevens East","Stevens East-Soybeans","1500RR",6
"496","9/27/2014 11:32:46 PM",-97.593570365,44.0983370483333,6.059,5.733,75.47,4528.9,0,178.74,"Stevens East","Stevens East-Soybeans","1500RR",6
"497","9/27/2014 11:32:47 PM",-97.59357047,44.0983204766667,6.059,5.733,78.39,4703.9,0,179.54,"Stevens East","Stevens East-Soybeans","1500RR",6
"498","9/27/2014 11:32:48 PM",-97.59357096,44.0983037916667,6.092,5.733,72.39,4344.1,0,180.25,"Stevens East","Stevens East-Soybeans","1500RR",6
"499","9/27/2014 11:32:49 PM",-97.593570915,44.0982871216667,6.092,5.733,76.13,4568.6,0,180.01,"Stevens East","Stevens East-Soybeans","1500RR",6
"500","9/27/2014 11:32:50 PM",-97.5935706983333,44.0982704066667,6.092,5.733,73.84,4431.1,0,179.77,"Stevens East","Stevens East-Soybeans","1500RR",6
"501","9/27/2014 11:32:51 PM",-97.5935701883333,44.09825331,6.224,5.733,76.02,4562,0,179.38,"Stevens East","Stevens East-Soybeans","1500RR",6
